place_id,review_type,1st_topic,2nd_topic,3rd_topic,name,region,reviews_link
ChIJ68BZkJKcGkgRvzCgwOejizU,negatif,prise en charge d'urgence 1,mauvaise expérience,locaux et accès,centre hospitalier yves lanco,Bretagne,https://search.google.com/local/reviews?placeid=ChIJ68BZkJKcGkgRvzCgwOejizU&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ68BZkJKcGkgRvzCgwOejizU,positif,personnel agréable et à l'écoute,attente,examen et consultation,centre hospitalier yves lanco,Bretagne,https://search.google.com/local/reviews?placeid=ChIJ68BZkJKcGkgRvzCgwOejizU&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ6RaBoxOe8kcRX5HeTvTXyH8,negatif,attente,mauvaise expérience,prise en charge d'urgence 2,centre hospitalier universitaire dijon bourgogne,Bourgogne-Franche-Comté,https://search.google.com/local/reviews?placeid=ChIJ6RaBoxOe8kcRX5HeTvTXyH8&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJ6RaBoxOe8kcRX5HeTvTXyH8,positif,personnel agréable et à l'écoute,professionnalisme,prise en charge d'urgence 2,centre hospitalier universitaire dijon bourgogne,Bourgogne-Franche-Comté,https://search.google.com/local/reviews?placeid=ChIJ6RaBoxOe8kcRX5HeTvTXyH8&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJ6RwvB1xeEEgRcKQZ9XmvSeI,negatif,attente,examen et consultation,personnel désagréable,hôpital du scorff,Bretagne,https://search.google.com/local/reviews?placeid=ChIJ6RwvB1xeEEgRcKQZ9XmvSeI&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ6RwvB1xeEEgRcKQZ9XmvSeI,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,hôpital du scorff,Bretagne,https://search.google.com/local/reviews?placeid=ChIJ6RwvB1xeEEgRcKQZ9XmvSeI&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ6UyE1SnqzRIRJRPke1PSxcw,negatif,attente,mauvaise expérience,examen et consultation,centre hospitalier la palmosa - menton,Provence-Alpes-Côte d'Azur,https://search.google.com/local/reviews?placeid=ChIJ6UyE1SnqzRIRJRPke1PSxcw&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJ6UyE1SnqzRIRJRPke1PSxcw,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier la palmosa - menton,Provence-Alpes-Côte d'Azur,https://search.google.com/local/reviews?placeid=ChIJ6UyE1SnqzRIRJRPke1PSxcw&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJ6c5NmyBP7kcRzBwWy0lqNVg,negatif,attente,examen et consultation,personnel désagréable,centre hospitalier d’auxerre,Bourgogne-Franche-Comté,https://search.google.com/local/reviews?placeid=ChIJ6c5NmyBP7kcRzBwWy0lqNVg&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJ6c5NmyBP7kcRzBwWy0lqNVg,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier d’auxerre,Bourgogne-Franche-Comté,https://search.google.com/local/reviews?placeid=ChIJ6c5NmyBP7kcRzBwWy0lqNVg&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJ6dxV08mSVg0RW_7YYYSbsG8,negatif,attente,prise en charge d'urgence 1,examen et consultation,centre hospitalier d'orthez,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJ6dxV08mSVg0RW_7YYYSbsG8&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ6dxV08mSVg0RW_7YYYSbsG8,positif,prise en charge d'urgence 2,personnel agréable et à l'écoute,professionnalisme,centre hospitalier d'orthez,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJ6dxV08mSVg0RW_7YYYSbsG8&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ6xImL0AnyhIRnTJvQYl7Qis,negatif,examen et consultation,attente,mauvaise expérience,chi aix-pertuis - hôpital de pertuis,Provence-Alpes-Côte d'Azur,https://search.google.com/local/reviews?placeid=ChIJ6xImL0AnyhIRnTJvQYl7Qis&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ6xImL0AnyhIRnTJvQYl7Qis,positif,prise en charge d'urgence 2,personnel agréable et à l'écoute,professionnalisme,chi aix-pertuis - hôpital de pertuis,Provence-Alpes-Côte d'Azur,https://search.google.com/local/reviews?placeid=ChIJ6xImL0AnyhIRnTJvQYl7Qis&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ75Xres9AAUgRbzxy39Hqsog,negatif,attente,examen et consultation,mauvaise expérience,centre hospitalier de rochefort,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJ75Xres9AAUgRbzxy39Hqsog&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ75Xres9AAUgRbzxy39Hqsog,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier de rochefort,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJ75Xres9AAUgRbzxy39Hqsog&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ772SHWNAUQ0RaZOkIwGDHmo,negatif,attente,mauvaise expérience,prise en charge d'urgence 1,centre hospitalier côte basque - foyer lormand,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJ772SHWNAUQ0RaZOkIwGDHmo&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ7XperRCcD0gRO-z_lfAHB4c,negatif,attente,examen et consultation,personnel désagréable,centre hospitalier intercommunal redon-carentoir,Bretagne,https://search.google.com/local/reviews?placeid=ChIJ7XperRCcD0gRO-z_lfAHB4c&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ7XperRCcD0gRO-z_lfAHB4c,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier intercommunal redon-carentoir,Bretagne,https://search.google.com/local/reviews?placeid=ChIJ7XperRCcD0gRO-z_lfAHB4c&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ7e-Jlgp3AUgRhf-e699e5K0,negatif,attente,examen et consultation,prise en charge d'urgence 1,centre hospitalier royan atlantique,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJ7e-Jlgp3AUgRhf-e699e5K0&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ7e-Jlgp3AUgRhf-e699e5K0,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier royan atlantique,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJ7e-Jlgp3AUgRhf-e699e5K0&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ81UWVajuBUgRDvpY7iXEYRw,negatif,attente,mauvaise expérience,examen et consultation,centre hospitalier universitaire de nantes,Pays de la Loire,https://search.google.com/local/reviews?placeid=ChIJ81UWVajuBUgRDvpY7iXEYRw&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ81UWVajuBUgRDvpY7iXEYRw,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier universitaire de nantes,Pays de la Loire,https://search.google.com/local/reviews?placeid=ChIJ81UWVajuBUgRDvpY7iXEYRw&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ82gvDUbFzRIRZsu_5REAAdQ,negatif,personnel désagréable,mauvaise expérience,examen et consultation,pasteur 2,Provence-Alpes-Côte d'Azur,https://search.google.com/local/reviews?placeid=ChIJ82gvDUbFzRIRZsu_5REAAdQ&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJ82gvDUbFzRIRZsu_5REAAdQ,positif,professionnalisme,personnel agréable et à l'écoute,examen et consultation,pasteur 2,Provence-Alpes-Côte d'Azur,https://search.google.com/local/reviews?placeid=ChIJ82gvDUbFzRIRZsu_5REAAdQ&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJ832oTjDzEUgREd0SgFPHDUQ,negatif,examen et consultation,mauvaise expérience,attente,centre hospitalier de guingamp,Bretagne,https://search.google.com/local/reviews?placeid=ChIJ832oTjDzEUgREd0SgFPHDUQ&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ832oTjDzEUgREd0SgFPHDUQ,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,maternité,centre hospitalier de guingamp,Bretagne,https://search.google.com/local/reviews?placeid=ChIJ832oTjDzEUgREd0SgFPHDUQ&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ848tZOK7FkgR8LCIxUDrAtU,negatif,attente,personnel désagréable,prise en charge d'urgence 2,"centre hospitalier régional universitaire, service d'urgences",Bretagne,https://search.google.com/local/reviews?placeid=ChIJ848tZOK7FkgR8LCIxUDrAtU&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ848tZOK7FkgR8LCIxUDrAtU,positif,prise en charge d'urgence 2,personnel agréable et à l'écoute,professionnalisme,"centre hospitalier régional universitaire, service d'urgences",Bretagne,https://search.google.com/local/reviews?placeid=ChIJ848tZOK7FkgR8LCIxUDrAtU&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ84uuXPe7FkgRWkvWaCvv11k,negatif,locaux et accès,mauvaise expérience,personnel désagréable,hôpital de jour langevin,Bretagne,https://search.google.com/local/reviews?placeid=ChIJ84uuXPe7FkgRWkvWaCvv11k&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ89J5uDeCDkgR5M7h8WtJO9s,positif,personnel agréable et à l'écoute,locaux et accès,personnel désagréable,ehpad de la haize,Bretagne,https://search.google.com/local/reviews?placeid=ChIJ89J5uDeCDkgR5M7h8WtJO9s&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ8SUsS7OA9kcRy2Z3lkG0BUE,negatif,attente,prise en charge d'urgence 2,prise en charge d'urgence 1,centre hospitalier d'ambert,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJ8SUsS7OA9kcRy2Z3lkG0BUE&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJ8SUsS7OA9kcRy2Z3lkG0BUE,positif,prise en charge d'urgence 2,personnel agréable et à l'écoute,professionnalisme,centre hospitalier d'ambert,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJ8SUsS7OA9kcRy2Z3lkG0BUE&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJ8Viqqh3RVQ0R3PSkfR60cHY,negatif,attente,examen et consultation,mauvaise expérience,centre hospitalier intercommunal mont-de-marsan - pays des sources (site layné),Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJ8Viqqh3RVQ0R3PSkfR60cHY&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ8Viqqh3RVQ0R3PSkfR60cHY,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier intercommunal mont-de-marsan - pays des sources (site layné),Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJ8Viqqh3RVQ0R3PSkfR60cHY&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ8YhKYfNbAEgRRzQOEmEpH3U,positif,professionnalisme,personnel agréable et à l'écoute,prise en charge d'urgence 2,centre hospitalier de jonzac - clinique de la dépression,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJ8YhKYfNbAEgRRzQOEmEpH3U&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ8ZpjLU_q9EcRqgxGvQKu4f4,negatif,attente,examen et consultation,mauvaise expérience,centre hospitalier saint joseph saint luc,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJ8ZpjLU_q9EcRqgxGvQKu4f4&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJ8ZpjLU_q9EcRqgxGvQKu4f4,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,maternité,centre hospitalier saint joseph saint luc,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJ8ZpjLU_q9EcRqgxGvQKu4f4&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJ8d9Ew9K7FkgRsE2eq5MG18I,positif,prise en charge d'urgence 2,personnel agréable et à l'écoute,professionnalisme,centre psychothérapeutique winnicott,Bretagne,https://search.google.com/local/reviews?placeid=ChIJ8d9Ew9K7FkgRsE2eq5MG18I&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ8edU6iEOsRIRSSCZ981VFDU,negatif,attente,examen et consultation,mauvaise expérience,centre hospitalier de béziers,Occitanie,https://search.google.com/local/reviews?placeid=ChIJ8edU6iEOsRIRSSCZ981VFDU&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJ8edU6iEOsRIRSSCZ981VFDU,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier de béziers,Occitanie,https://search.google.com/local/reviews?placeid=ChIJ8edU6iEOsRIRSSCZ981VFDU&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJ8xRfHD6KDkgRDX7zhapr8to,negatif,prise en charge d'urgence 1,personnel désagréable,attente,centre hospitalier de dinan service des urgences,Bretagne,https://search.google.com/local/reviews?placeid=ChIJ8xRfHD6KDkgRDX7zhapr8to&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ9-Sklc4xB0gRqYP8K6Q-VGs,negatif,attente,personnel désagréable,examen et consultation,centre hospitalier de niort,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJ9-Sklc4xB0gRqYP8K6Q-VGs&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ9-Sklc4xB0gRqYP8K6Q-VGs,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier de niort,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJ9-Sklc4xB0gRqYP8K6Q-VGs&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ95ouIGeJrBIRIIsJiEOmgoc,negatif,attente,examen et consultation,mauvaise expérience,centre hospitalier de cahors service des urgences,Occitanie,https://search.google.com/local/reviews?placeid=ChIJ95ouIGeJrBIRIIsJiEOmgoc&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ95ouIGeJrBIRIIsJiEOmgoc,positif,prise en charge d'urgence 2,personnel agréable et à l'écoute,attente,centre hospitalier de cahors service des urgences,Occitanie,https://search.google.com/local/reviews?placeid=ChIJ95ouIGeJrBIRIIsJiEOmgoc&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ9Q_zJDHcAEgR1kundqnRWPQ,negatif,attente,prise en charge d'urgence 1,mauvaise expérience,centre hospitalier de saint jean d'angely,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJ9Q_zJDHcAEgR1kundqnRWPQ&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ9Q_zJDHcAEgR1kundqnRWPQ,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier de saint jean d'angely,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJ9Q_zJDHcAEgR1kundqnRWPQ&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ9UgBb1heEEgR89bUmOgmJBk,positif,personnel agréable et à l'écoute,professionnalisme,prise en charge d'urgence 2,centre d'addictologie,Bretagne,https://search.google.com/local/reviews?placeid=ChIJ9UgBb1heEEgR89bUmOgmJBk&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ9UvGS7qADkgR6-0AMP2X6lQ,negatif,personnel désagréable,locaux et accès,personnel agréable et à l'écoute,fondation partage et vie - hôpital arthur gardiner - dinard,Bretagne,https://search.google.com/local/reviews?placeid=ChIJ9UvGS7qADkgR6-0AMP2X6lQ&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ9UvGS7qADkgR6-0AMP2X6lQ,positif,professionnalisme,personnel agréable et à l'écoute,mauvaise expérience,fondation partage et vie - hôpital arthur gardiner - dinard,Bretagne,https://search.google.com/local/reviews?placeid=ChIJ9UvGS7qADkgR6-0AMP2X6lQ&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ9XgVJeKLrBIR78XrXKtpOno,negatif,mauvaise expérience,prise en charge d'urgence 2,personnel agréable et à l'écoute,institut camille miret,Occitanie,https://search.google.com/local/reviews?placeid=ChIJ9XgVJeKLrBIR78XrXKtpOno&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ9agO1mnr0BIR4zcNbI_IG30,negatif,attente,examen et consultation,prise en charge d'urgence 2,centre hospitalier calvi balagne,Corse,https://search.google.com/local/reviews?placeid=ChIJ9agO1mnr0BIR4zcNbI_IG30&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJ9agO1mnr0BIR4zcNbI_IG30,positif,prise en charge d'urgence 2,personnel agréable et à l'écoute,professionnalisme,centre hospitalier calvi balagne,Corse,https://search.google.com/local/reviews?placeid=ChIJ9agO1mnr0BIR4zcNbI_IG30&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJ9bfyMqiC9EcRL6D3VunSCCY,negatif,mauvaise expérience,examen et consultation,prise en charge d'urgence 2,centre hospitalier de belleville,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJ9bfyMqiC9EcRL6D3VunSCCY&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ9bfyMqiC9EcRL6D3VunSCCY,positif,personnel agréable et à l'écoute,examen et consultation,mauvaise expérience,centre hospitalier de belleville,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJ9bfyMqiC9EcRL6D3VunSCCY&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ9dXI2gYt_kcRxZn6fNqgFfI,negatif,attente,personnel désagréable,examen et consultation,centre hospitalier d'angoulême service des urgences,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJ9dXI2gYt_kcRxZn6fNqgFfI&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ9dXI2gYt_kcRxZn6fNqgFfI,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier d'angoulême service des urgences,Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJ9dXI2gYt_kcRxZn6fNqgFfI&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ9fLvYA7OqBIRcZC7vXhULxc,negatif,attente,mauvaise expérience,examen et consultation,centre hospitalier ariège couserans,Occitanie,https://search.google.com/local/reviews?placeid=ChIJ9fLvYA7OqBIRcZC7vXhULxc&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ9fLvYA7OqBIRcZC7vXhULxc,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,maternité,centre hospitalier ariège couserans,Occitanie,https://search.google.com/local/reviews?placeid=ChIJ9fLvYA7OqBIRcZC7vXhULxc&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ9zh2teg6tRIRHXBS8UqHlEc,negatif,attente,examen et consultation,mauvaise expérience,centre hospitalier de privas ardèche,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJ9zh2teg6tRIRHXBS8UqHlEc&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJ9zh2teg6tRIRHXBS8UqHlEc,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier de privas ardèche,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJ9zh2teg6tRIRHXBS8UqHlEc&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJA1KgUidZikcRjFvYjdT9lOQ,negatif,attente,mauvaise expérience,examen et consultation,centre hospitalier universitaire,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJA1KgUidZikcRjFvYjdT9lOQ&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJA1KgUidZikcRjFvYjdT9lOQ,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier universitaire,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJA1KgUidZikcRjFvYjdT9lOQ&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJA2ZfsjrSrRIRuJqK8FSNYE4,negatif,locaux et accès,professionnalisme,personnel désagréable,centre hospitalier,Occitanie,https://search.google.com/local/reviews?placeid=ChIJA2ZfsjrSrRIRuJqK8FSNYE4&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJA2ZfsjrSrRIRuJqK8FSNYE4,positif,professionnalisme,personnel agréable et à l'écoute,prise en charge d'urgence 2,centre hospitalier,Occitanie,https://search.google.com/local/reviews?placeid=ChIJA2ZfsjrSrRIRuJqK8FSNYE4&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJA4ovYzfbEEgRCOdC9Kv3hro,negatif,attente,examen et consultation,mauvaise expérience,centre hospitalier de cornouaille quimper concarneau,Bretagne,https://search.google.com/local/reviews?placeid=ChIJA4ovYzfbEEgRCOdC9Kv3hro&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJA4ovYzfbEEgRCOdC9Kv3hro,positif,personnel agréable et à l'écoute,prise en charge d'urgence 2,professionnalisme,centre hospitalier de cornouaille quimper concarneau,Bretagne,https://search.google.com/local/reviews?placeid=ChIJA4ovYzfbEEgRCOdC9Kv3hro&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJA5U52X4hyRIRsnPH3SGnz2k,negatif,prise en charge d'urgence 1,personnel désagréable,examen et consultation,hôpital san salvadour ap-hp,Provence-Alpes-Côte d'Azur,https://search.google.com/local/reviews?placeid=ChIJA5U52X4hyRIRsnPH3SGnz2k&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJA5U52X4hyRIRsnPH3SGnz2k,positif,personnel agréable et à l'écoute,professionnalisme,locaux et accès,hôpital san salvadour ap-hp,Provence-Alpes-Côte d'Azur,https://search.google.com/local/reviews?placeid=ChIJA5U52X4hyRIRsnPH3SGnz2k&q=centre+hospitalier+%252B+France&authuser=0&hl=fr&gl=FR
ChIJA6NjEHSMrBIRbFZFcl2snmk,negatif,prise en charge d'urgence 2,professionnalisme,prise en charge d'urgence 1,centre hospitalier,Occitanie,https://search.google.com/local/reviews?placeid=ChIJA6NjEHSMrBIRbFZFcl2snmk&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJAQAvxeLQVQ0RxnITVFdWHq0,negatif,attente,examen et consultation,prise en charge d'urgence 2,"centre hospitalier de mont-de-marsan site layné, service des urgences",Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJAQAvxeLQVQ0RxnITVFdWHq0&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJAQAvxeLQVQ0RxnITVFdWHq0,positif,prise en charge d'urgence 2,personnel agréable et à l'écoute,professionnalisme,"centre hospitalier de mont-de-marsan site layné, service des urgences",Nouvelle-Aquitaine,https://search.google.com/local/reviews?placeid=ChIJAQAvxeLQVQ0RxnITVFdWHq0&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
ChIJAUVBPlXkikcRwTfcEEjCyTY,negatif,mauvaise expérience,examen et consultation,attente,hôpital de voiron,Auvergne-Rhône-Alpes,https://search.google.com/local/reviews?placeid=ChIJAUVBPlXkikcRwTfcEEjCyTY&q=centre+hospitalier&authuser=0&hl=fr&gl=FR
